GenestoSearch,CAZyme,Geneid,Chr,Start,End,Strand,Length,n1,b1,b2,b3,b4,b5,b6,b7,c1,c2,c3,c4,c5,c6,c7
k141_5673437_11,GH0,5608349_11,k141_5673437,13941,15722,+,1782,0,0.00113379644071007,0.000825721000011534,0.00133071046962383,0.000777162820409782,0.000513240153928193,0,0.000451633037434804,0.000446863026308066,0.000571846693633044,0.000319610870822682,0.000414272481214692,8.00371694564192e-05,0.00027781997195227,0
k141_56777_1,GH39,56627_1,k141_56777,1,1086,-,1086,0,0.000507389567389589,0,0.000136471343051891,0.000708463344572453,0.000280722515131995,0.000680615810338952,0.00118572386402773,0.00048883358679004,0.000187666815479574,0.000524444357095782,0.000815727692292355,0.000525326835990199,0.000303913560478174,0.000730725217615585
k141_5679712_2,GH43_12,5614606_2,k141_5679712,102,1757,+,1656,0,0.000221829738399796,0.000197455021741889,0.00035799004481728,0.000371686566282939,0.000552291035205338,0.000297563917080556,0.000971992841435774,0,0.00012307135362972,0,0.000178317285392411,0.000516761724533837,9.96528160263578e-05,0.000239603739834096
k141_5692169_14,GH116,5627040_14,k141_5692169,15203,17683,-,2481,0,0.000222097972666301,0.00032948963724765,0.000238948615162199,0.000372136005903596,0.000614398733239311,9.93079094488919e-05,0.000259511510748511,0.000748914334296227,0.000492880681041879,0.000153042206584984,0.000297554841404507,0.000344924391708196,0.000133031086932405,0.000239893466242601
k141_56940_3,GH31,56790_3,k141_56940,908,2809,+,1902,0,0,0.000171916675081266,0,0.000323613540359909,0.000240429535830715,0,0.000253883303693634,0.000697782959061492,0.00064292164545999,0.00159704611792785,0.000232881249692297,0.000749875057683171,0.000607347762028149,0.00031292097252781
k141_5700647_1,GH106,5635499_1,k141_5700647,3,2573,-,2571,0,0.00100017515656571,0.000572320039681273,0.000518814043947564,0.000478812099388991,0.000296445596492947,9.58315532254767e-05,0.000500854187605645,0,0.000237813490794419,0.000221527254689233,0.000287138685929436,0.000221900017069372,0.00019256133411861,0.000231495795312289
k141_5700647_2,CBM67|GH78,5635499_2,k141_5700647,2933,5416,-,2484,0,0.00103520544586572,0.000724001746386925,0.000835310104573654,0.000495582088377252,6.13656705783709e-05,0.000148781958540278,6.47995227623849e-05,0.00010685854976932,0.00016409513817296,0.00038214343250538,0.000297195475654018,0.000229671877570594,0.000265740842736954,0.00039933956639016
k141_5701327_1,GH27,5636177_1,k141_5701327,371,1444,+,1074,0,0,0,0.000137996162527331,0.000429827481679153,0.000567718159093755,0.000344110228132264,0.000899229131518235,0,0,0.000883840117638142,0.000549894645455926,0.00013279910239417,0.000307309242718154,0
k141_570212_1,GH5_25,568870_1,k141_570212,157,915,+,759,0,0.000483992156508646,0.000430810956527757,0.000195267297173062,0.000405476254126843,0.000401666207422064,0,0,0,0.000268519317010299,0,0.000194527947700812,0.000751653417503763,0.000434848651751379,0.000261385898000832
k141_5702545_3,GH46,5637392_3,k141_5702545,786,1601,-,816,0,0,0,0.000181627302149944,0.000188576272599432,0,0.000301939857037623,0.000591772112285897,0,0,0.000465315826638904,0.00072375839365155,0.000174787053886445,0.000606709791689884,0.000243127324243421
k141_5702737_2,GH0,5637584_2,k141_5702737,582,3851,+,3270,0,0.000674036783101032,0.000399982282574394,0.000226617551306352,0.00112938156654045,0.000652615461783922,0.00033905906882023,0.000492238576580318,0.000892906120457769,0.00143349899603938,0.000986981826779034,0.000541822797449234,0.00104679806217497,0.00141305864633338,0.000242681219061323
k141_5705084_2,GH0,5639922_2,k141_5705084,1067,3583,+,2517,0,0.00021892136280695,6.49554064371409e-05,0.00011776549746075,0.000122271146953625,0.000423927802946648,0.000293662602315495,0.000191849838547991,0.000316372631259823,0.000404859280116839,0.000226279925230838,0.000175979394880711,0.000283325856121055,0.000393385133110008,0.000551745441429646
k141_5707221_4,GH1,5642056_4,k141_5707221,3397,4722,-,1326,0,0.000138518117190823,0.000123297705884075,0,0.000580234684921331,0.000229913010130729,9.29045713961918e-05,0.000606945756190664,0,0.000153699971048881,0.000286348201008557,0.000334042335531485,0.00010756126393012,0.000248906581206106,0
k141_571266_1,GH2,569922_1,k141_571266,1,2097,-,2097,0,0.000350357698416845,0,0.00028270458474841,0.000513661263275135,0.000436143993466876,0.00023498609760868,0.000153516465943504,0,9.71893951410667e-05,0.00036213420556733,0.000844902502460179,0.000340072093398519,0.000236087358139697,0.000283822455769144
k141_5719861_1,GH51,5654669_1,k141_5719861,3,1469,-,1467,0,0.000250409029850077,0.000111447006136526,0,0.000524465707025006,0.000415630063303812,0,0.000329165673909538,0.000180938403290383,0.000138927172195513,0.000258825981279718,0,0.00038889225895389,0.000224983044771164,0
k141_572282_1,AA7,570933_1,k141_572282,196,1674,+,1479,0,0.000124188656791772,0.000331628312377857,0.000300624500110251,0.000624252488605018,0.000206128905634446,8.32937536655513e-05,0.000217663305668376,0.000179470343223118,0.00027559994808765,0.000385088959977024,0.000399314975807752,0.00048217118313502,0.000446315249059225,0.00013413921337568
k141_5728133_1,CBM4|GH9,5662918_1,k141_5728133,3,2099,-,2097,0,0.000350357698416845,0.000233895218887387,0.000212028438561308,0.000880562165614517,0.000363453327889063,0.000469972195217359,0.00153516465943504,0,0,0,0.000352042709358408,0.000272057674718816,0.000157391572093132,0.000378429941025525
k141_5735969_12,GH23,5670736_12,k141_5735969,9885,12338,-,2454,0,0.00059877758237989,0.00106596745233763,0.000543549676849709,0.0015676267159855,0.000745390345802803,0.00200801078518908,0.00104946708747686,0.00151430844611976,0.00199321429448232,0.0016246234729593,0.000541491609920231,0.000988038309499904,0.00114320541025836,0.00137435299181122
k141_5738409_2,GH43_1,5673169_2,k141_5738409,1287,2324,-,1038,0,0,0,0,0.000296489862121651,0,0.000118681562303806,0.000155069378171256,0,0,0.000365797412849081,0.000568966136049774,0.000549619406440613,0.00143085315034377,0.000573386984342865
k141_5743501_2,GH109,5678252_2,k141_5743501,364,1698,+,1335,0,0.000275168574374579,0.000122466485394969,0.000333051412481694,0,0.000114181517390766,0.000184556496885918,0.000241141594819122,0.00039765788408538,0.000763318957343883,0.000284417763698386,0.000331790364730149,0,0,0.000297216324468362
k141_574528_3,GH1,573168_3,k141_574528,1926,3431,+,1506,0,0.00195139467086355,0.00195409670919064,0.00118093927134943,0.00173700534760911,0.000809733469942487,0.000572603075497644,0.000748163414204747,0.00176252747428281,0.00162395347897065,0.000882431607490512,0.000490194927971169,0.00113646403164414,0.00153409753436592,0.00131734327080101
k141_5748428_2,GH42,5683168_2,k141_5748428,1016,3157,+,2142,0,8.5749310641938e-05,0.000305308605046281,0.000138382706399957,0.000502870060265153,0.000355817753773747,0.000345074122328712,0.000150291330104355,0.000123919998892153,0.000285442803376494,8.8631586026458e-05,0.000413576224943743,0.000466098810363853,0.000231127539691384,9.26199330451127e-05
k141_575045_1,GH37,573684_1,k141_575045,207,809,+,603,0,0,0,0,0,0.000758369779684941,0,0,0,0.000337987001012963,0.000314840559317866,0,0,0,0.000658016240738413
k141_5750795_1,GH3|3.2.1.21,5685530_1,k141_5750795,1,1422,-,1422,0,0.000129166683118869,0,0,0.000865700356912162,0.000535978641760454,8.66325328209215e-05,0.00045277641221312,0.000186664302128686,0,0,0.000519151590382969,0.000401198976009393,0.000116051380688923,0.000139516101675549
k141_5758620_1,GH3|3.2.1.21,5693333_1,k141_5758620,2,1636,-,1635,0,0.000112339463850172,9.99955706435986e-05,0,0.000188230261090076,0,0.000301385838951316,0.000492238576580318,0.000162346567355958,0.00012465208661212,0.000348346527098483,0.000270911398724617,0,0,0.000728043657183968
k141_5760490_1,GH23,5695200_1,k141_5760490,267,2231,+,1965,0,0.000747786354788931,0.000249607264125624,0,0.000313238144409439,0.000310294810619182,0.000376157134874352,0.000327658044868731,0,0.000518590742012257,0.000579691167232589,0.000300553103928583,0.000362916630970328,0.000839822205290832,0.000201925594486139
k141_5763686_2,GH51,5698385_2,k141_5763686,349,2145,+,1797,0,0.000204424066104654,0.00136471417364177,0.000494851013537075,0.0004281531397917,0.000933086022750921,0.000205661872573206,0.000358290516509213,0.00132939885288977,0.00113414669788991,0.00137341966861032,0.000164325778859117,0.000555583556927865,0.00073466917457829,0.000662410339174061
k141_5765840_3,GH3,5700529_3,k141_5765840,2194,3396,+,1203,0,0.000152680817452229,0.000815425226944058,0.000615992845196816,0.00102329668123782,0.000760260976143008,0.00122884251043741,0.00120420459756931,0.00110322792031169,0.000847074653411541,0.000631251395739561,0.000859124676753461,0.000592793998218367,0.00150895735389537,0.000989485768491927
k141_5778063_4,GH38,5712728_4,k141_5778063,3927,5942,+,2016,0,9.11086425570591e-05,0.000243292794646256,0.000294063251099909,0.000763284912902465,0.000529278908738449,0.0004277481308033,0.000479053614707631,0.00052665999529165,0.0012131319143501,0.000753368481224893,0.000732374565004545,0.00120270139459959,0.00106414971399575,0.000492043394302161
k141_578005_17,CBM50,576635_17,k141_578005,14252,15088,-,837,0,0.00504722286509644,0.0064459510323481,0.00531211034244996,0.00238998458749675,0.00218540968769424,0.00220773228801703,0.00173077434991144,0.000951385797946206,0.000973984045929829,0.00113410309001597,0.00176399895226901,0.00204482058740271,0.000788650242961283,0.00189621884427844
k141_5781995_1,GH43_34,5716654_1,k141_5781995,436,1509,+,1074,0,0.000171019574855709,0.00030445578771375,0,0.000286551654452769,0.000283859079546877,0.000344110228132264,0.000149871521919706,0.000494295414575403,0,0.000883840117638142,0.000137473661363982,0.000398397307182511,0.000768273106795384,0
k141_5787645_1,GH43_5,5722282_1,k141_5787645,143,1159,+,1017,0,0.000180604742767976,0,0.000291460921444157,0.000302612071663986,0.000299768585480183,0,0.000158271400729365,0,0,0.000373350751757469,0.000145178674832759,0.000140242119932487,0.000162266532290706,0.000195075611192361
k141_5792489_2,GH23,5727111_2,k141_5792489,605,1741,+,1137,0,0.000161543556196158,0.000143793102904383,0,0,0.000268130740046919,0.00010834781149635,0.00028313459022298,0.00023345350714775,0.000716996171014307,0.000166973489242456,0.000259712774502931,0.000125440840783939,0.000580563107615298,0.000348974312370504
k141_5794141_12,GH39,5728760_12,k141_5794141,9965,11662,-,1698,0,0.000108171391869865,0.000481427438169269,0.000174567583691819,0.000271869679224623,0.000269315063103663,7.25509197122205e-05,0.000663565430973115,0,0.000120027185872095,0.000335422009308609,0.000173906610488712,0.000251989816203779,0.000291563716147789,0
k141_5802132_2,GH27,5736728_2,k141_5802132,1291,2940,-,1650,0,0.000111318195996989,9.90865200013841e-05,0.000179645913399217,0.000186519076898348,0.000184766455414149,0.000298645967688122,0.000585316416515506,0,0,0.000230119826992331,0.000894828559423735,0.000605081001090529,0.000500075949514086,0.000480950052321531
k141_5804525_6,GH35,5739113_6,k141_5804525,5424,7061,+,1638,0,0.000112133713916381,9.98124285728228e-05,0.000361924001353734,0.000281828275533218,0.000186120055820114,7.5208462558822e-05,0.000294802224435465,0,0.00024884757217438,0.000579514216326841,0.000270415224001678,0,0,0.000726710243892423
k141_5830168_2,GH3,5764683_2,k141_5830168,532,1626,+,1095,0,0,0,0.000135349660780232,0,0.00069603801697111,0.000450014471858814,0.00058798909421649,0,0.000372248697006058,0.000346755903687074,0.000539348720748552,0.000390756810880381,0,0.000181179814230714
k141_5830371_1,GH3,5764885_1,k141_5830371,2,2323,-,2322,0,0,7.04103178304409e-05,0.00025531072963713,0.0007952363743728,0.000262587985730703,0.000371378222092787,0.000623883777293659,0.000114313797427645,0.000175543636185027,0.000572326443101081,0.00101737613991329,0.000368543245403977,0.000923912929980805,0.000512640559645042
k141_5835346_10,GH0,5769851_10,k141_5835346,7714,8682,+,969,0,0,0.000168723176472945,0.000152949307073637,0.00031760214332536,0.000314617803336787,0.00050853028553705,0.00016611147011534,0,0.000210326276172154,0,0.000152370188137168,0,0.000340609005860987,0
k141_5837321_1,GH115,5771818_1,k141_5837321,2,1927,-,1926,0,0,0,0,0.000559266702537881,0.000474867058307393,0.00051169869853105,0.000417866081364912,0.000275635137722733,0.000211636720260454,0.00078857261586157,0.000383298837759388,0.000444318492122552,0.00119955913123317,0.000824057722046236
k141_5863334_3,CBM32,5797765_3,k141_5863334,1307,3946,+,2640,0,0.00326997200741154,0.00024771630000346,0.00202101652574119,0.00116574423061467,0.00161670648487381,0,0.00164620242144986,0.000100544180919315,0.000231597910921383,0.000934861797156344,0.00190151068877544,0.000756351251363162,0.000250037974757043,0
k141_5866419_2,GH23,5800844_2,k141_5866419,196,1671,+,1476,0,0.000248882145521723,0.000664604707326357,0.000702882892872952,0.000834028392634888,0.00010327393341238,0.000250389149738517,0.000872422843044792,0.00017983512034349,0.00262352105054575,0.000771743322230378,0.000700221535321419,0.000966302411729939,0.00100625038621737,0.000672059270266366
k141_586764_2,GH103,585379_2,k141_586764,552,1508,+,957,0,0.000383855848265478,0,0.000154867166723463,0.000803961538354947,0.000796407135405816,0.000128726710210397,0.000168194372561927,0,0,0,0.000462842358322621,0.000149034729332643,0.000689759930364257,0.000414612114070285
k141_587155_4,GH2,585769_4,k141_587155,6425,9130,-,2706,0,0.00101815423167977,0.00138962802440965,0.000766781337679585,0.00028432786112553,0.00039431865484727,0.000364202399619661,0.000475867005297159,9.80918838237219e-05,0.000301265575182287,7.01584838391253e-05,0.000163688151114098,0.000158122212828536,0.000426894103243732,0.000293262227025323
k141_5876786_3,GH2,5811181_3,k141_5876786,2016,4394,-,2379,0,0.000849275013596193,6.87233114763698e-05,0.000809879117783355,0.000258727597210823,0.00051259294061933,0.000258914379300862,0.00013531905383923,0,8.56688363223274e-05,0.000159603915316245,0.000744750125119376,0.000599521798954767,0.000485571855139781,0.00058375085165129
k141_5877838_2,GH31,5812230_2,k141_5877838,399,2741,+,2343,0,0.00211661358585823,0.00139558478875189,0.0018976680992875,0.00124783889474247,0.00143128944334904,0.000262892577190248,0.000686991099196603,0.00090631374349805,0.000260955392587473,0.00113439351334248,0.000504128765872527,0.00140008682344891,0.000986065252562987,0.00101609165983422
k141_5879854_13,GH23,5814239_13,k141_5879854,15240,16772,-,1533,0,0.000718884631683097,0.00042659558513316,0.000580069974772423,0.00110414913428083,0.000795472019395555,0.000642877816941163,0.000629988315231953,0.00277037586564375,0.00252597330111254,0.0024768278834791,0.0011557472587469,0.000837336023315102,0.00139942976087112,0.000647070765109691
k141_588218_2,GH23,586828_2,k141_588218,77,802,+,726,0,0.000252995899993156,0.000900786545467128,0,0.000211953496475395,0.000419923762304885,0.000339370417827411,0.00133026458298979,0.000365615203342963,0.000280724740510767,0.000522999606800752,0.000203370127141758,0,0.00068192174933739,0.000546534150365376
k141_5884680_1,GH3,5819055_1,k141_5884680,1,1326,-,1326,0,0,0,0,0.000232093873968532,0.000574782525326822,0.000743236571169535,0.000728334907428797,0,0,0.000143174100504278,0.0014475167873031,0.00086049011144096,0.000622266453015266,0.000149616814919028
k141_5884829_2,GH3,5819204_2,k141_5884829,604,1926,+,1323,0,0.000277664434459609,0,0.000224048191314216,0.00011631008196609,0.000115217177412451,0,0.000121664410084478,0.00100316189579362,0.000616193988241321,0.000573995033314204,0.000111599933714978,0.000107805167022932,0.000249470995222447,0
k141_588533_2,GH3,587141_2,k141_588533,1207,3501,-,2295,0,0.00088035958925723,0.000213716023532397,0.000839521752159739,0,0.000398515884226597,5.36781968066886e-05,0.000210407862146097,0.000115658665632676,8.88044277171315e-05,0,0.00057900671492124,0,0,0.00017289054168421
k141_5890476_4,GH0,5824831_4,k141_5890476,2649,5807,+,3159,0,0.00058143407215901,0.000879828074086364,0.000469160742495581,0.000633243779593156,0.000337773434636503,0.000584954708790837,0.000764302063351207,0.000756229736829035,0.0012258047073775,0.00102166209989473,0.000747814940449085,0.00117387848536082,0.0012015120154517,0.000753625438110661
k141_5893256_6,GH29,5827605_6,k141_5893256,3862,5349,+,1488,0,0,0.000219748330648231,9.96020689209368e-05,0.000206825589302603,0.000102441079110667,0.00066231968640511,0.000324520190608395,0,0.000273933012917765,0.000893106183387574,0.000595349646390791,0.000766807720276016,0.000554519702082152,0.000399983662464983
k141_589906_2,GH17,588513_2,k141_589906,210,1838,-,1629,0,0.000789272660383805,0.00100363878454441,0.000545885372207565,0.0010390795720396,0.00074859337368532,0.0010587357049717,0.00118572386402773,0.00162944528930013,0.00137622331351687,0.00151506147605448,0.000543818461528237,0.0013133170899755,0.00141826328223148,0.00121787536269264
k141_5902502_2,GH2,5836831_2,k141_5902502,218,1399,+,1182,0,0.000155393420807979,0.000138318746194825,0,0.000260369269781957,0.000515845433897371,0.000312668684445052,0.000272355354554592,0.000898262733086265,0.000172424840618288,0,0.000374737848489635,0.000241330348513264,0,0.000167844244147742
k141_5910181_12,GH127,5844490_12,k141_5910181,13063,15093,+,2031,0,0.0002713072723708,0.000643989199418154,0.00021891857984395,0.000303059061430107,0.000225158531339251,6.06555695082966e-05,0.00110953628930807,0.000392077751295408,0.000100347691585828,0.000654328902452344,0.000290786237922041,0.000140449272251442,8.12531084882563e-05,9.76818791642695e-05
k141_5925924_1,GH0,5860185_1,k141_5925924,325,3654,+,3330,0,0.00132378395239662,0.00132561695677527,0.000667603056551144,0.000323467768494882,0.000366203785505521,0.000258961030540376,0.000580043295645997,0,0.000489624412278239,0.000114023337698903,0.00026603011226111,8.56614029857892e-05,4.95570760779725e-05,0.000238308584483641
k141_5939232_20,GH31,5873462_20,k141_5939232,19384,21765,+,2382,0,0.000462657489660028,0.000549094065498854,0.000622199322226507,0.000193801307860374,0.000319967098481682,0.000155152974397167,0.000608168820686766,0.000557171783431972,0.000171121882124951,0.000557910159899543,0.000371906076334802,0.000419136713601752,0.000138560086767127,0.000249863849600291
k141_5940053_1,CBM67|GH78,5874282_1,k141_5940053,2,2254,-,2253,0,8.15246442055176e-05,0.0002177000772334,6.57824583019769e-05,0.000204897787538132,0.000405944941988477,0.000109357711204039,0.000142886830485365,0,0,0.000168529833349909,0.000262133532720668,0.000379830189004898,0.000292987240727294,0.000264170301707898
k141_5941182_1,GH2,5875409_1,k141_5941182,3,1505,-,1503,0,0.000122205604387912,0.000652665700607919,0.000295824108890926,0.000204761461664853,0.000507093565258394,0.00016392742737372,0.000535469110252043,0.000529813647958067,0.000271199150513396,0.000126313278289204,0.000392938688768906,9.48943685770719e-05,0.000548985573318857,0.000263994539697447
k141_5945329_2,GH103,5879547_2,k141_5945329,659,1885,+,1227,0,0.000299388791189945,0,0.000362366451233139,0.000501640549115361,0.000621158621502336,0.00070280377481618,0.00183656740308451,0.00151430844611976,0.000830505956034298,0.00123780836034995,0.00108298321984046,0.00081367860782345,0.000806968524888256,0.00113182011090336
k141_5946197_1,GH23,5880414_1,k141_5946197,3,935,-,933,0,0.000984324884217745,0.0008761669775042,0.00111195621637779,0.00148435599782447,0.00212392308072535,0.000924266057555683,0.00155268824316814,0.0011379920155498,0.000873767037988497,0.00142437513492038,0.0014242448132307,0.00152868420119334,0.00141500590216204,0.00170110950981892
k141_5946990_2,GH20,5881205_2,k141_5946990,927,2111,+,1185,0,0.00201500025665435,0.00124171714938443,0.00262646873387463,0.000389565160610473,0.000771809244135054,0.000103959039385106,0.000814997541983616,0,0.000687953288137778,0.000801050030669506,0.000996771053535299,0.000601798464014089,0.00055704662730683,0.000837096610053297
k141_5949997_1,GH51,5884202_1,k141_5949997,62,1243,+,1182,0,0.000310786841615958,0.000276637492389651,0.000501549504414057,0,0.000128961358474343,0.000104222894815017,0,0,0.000517274521854865,0.000160616630514952,0.000124912616163212,0.000241330348513264,0,0
k141_5953647_1,GH3,5887842_1,k141_5953647,3,935,+,933,0,0.000590594930530647,0.00017523339550084,0.00031770177610794,0.000164928444202719,0.000163378698517335,0,0,0.000284498003887451,0.000436883518994248,0,0,0.000152868420119334,0.000176875737770256,0.000212638688727365
k141_5956721_5,GH29,5890903_5,k141_5956721,4249,5712,+,1464,0,0.000501844326215932,0.000111675381149101,0.000303704669168758,0.00031532425910069,0.000937083969569712,0.000757324559455023,0.000549733656221872,0.000543927536120884,0.00139211859023782,0.00103742544955559,0.00121021895331899,0.000876800630971347,0.00090177630240245,0.000271027181123813
k141_5956721_6,GH29,5890903_6,k141_5956721,5716,6936,+,1221,0,0.000150429994590525,0.000937304918932011,0.000606911869591949,0.000126026403309694,0.000624210998020775,0.00050446954001372,0.000922796152164086,0.000869571294437318,0.00133533930621338,0.00139937732630471,0.000604613891502524,0.000350433012214592,0.000946089634215839,0.000487449377352903
k141_5961658_1,GH42,5895829_1,k141_5961658,2,1729,-,1728,0,0.000637760497899414,0.000473069322923275,0.000428842241187367,0,0.000176426302912816,0.0004277481308033,0.000186298627941857,0.000768045826466989,0,0.000219732473690594,0.00017088739850106,8.25383310019323e-05,0.000191001230717186,0
k141_596181_4,GH97,594771_4,k141_596181,1907,3898,-,1992,0,9.22063370456984e-05,8.20746777119898e-05,0,0.000231744335001712,0.000229566755597399,0.00012368620649734,0,0.000266502648219871,0.000409249320503648,0.000857750861153643,0.000518838848461051,0.00071599516049869,0.000497063443794122,0.000199188651187381
k141_596421_1,GH10,595011_1,k141_596421,1,543,-,543,0,0,0.000301091635363322,0.000272942686103783,0,0,0,0,0.00048883358679004,0,0.000349629571397188,0,0,0.000303913560478174,0
k141_5975952_1,GH23,5910088_1,k141_5975952,459,1943,-,1485,0,0.000247373768882197,0.000550480666674356,0.000399213140887149,0.000621730256327826,0.000307944092356916,0.000497743279480203,0.000541959644921765,0.000178745210523227,0.000686216032359653,0.00102275478663258,0.000397701581966104,0.000288133810043109,0.000666767932685448,0.00133597236755981
k141_5979350_3,GH3,5913477_3,k141_5979350,2055,4433,-,2379,0,0.00054044773592485,0.000687233114763698,0.000498387149405142,0.000323409496513528,0.000128148235154832,0.000362480131021207,0.000473616688437305,0.000223149758408568,8.56688363223274e-05,0.000239405872974367,0.000124125020853229,0.00017985653968643,0.000138734815754223,8.33929788073272e-05
k141_5982367_1,GH0,5916488_1,k141_5982367,36,1316,-,1281,0,0.000716920466022761,0.00102103205622035,0.000462788067304774,0.000600617636382267,0.00023798957957326,0.000577009188156208,0.000125653407136428,0.000828841959803252,0.00127279413964601,0,0.000230517895870283,0.000334019287989084,0.000515300744229972,0.00046461802478368
k141_5986177_1,GH3,5920285_1,k141_5986177,173,1342,+,1170,0,0.000470961598448798,0.000279474800003904,0.00101338720379045,0.000263039723831003,0.000390852117222239,0,0.000137574371403217,0.000226868921048711,0,0,0.000126193771200783,0.000121902765787469,0.00028209412536692,0
k141_5989301_1,GH23,5923396_1,k141_5989301,733,2715,-,1983,0,0.00259349503533075,0.00313299284119354,0.00127056678538781,0.00256075737194025,0.00230608662203742,0.00335468428151937,0.00251629977347185,0.00281097800815271,0.00308330047822718,0.00229771688071011,0.00290379313156416,0.00179811190079853,0.00316235623142039,0.00260120489720041
k141_599139_5,GH114,597721_5,k141_599139,2886,3716,-,831,0,0,0,0.000356697661984005,0,0,0.000444734518669135,0.000193696768401642,0.000958255009483724,0.000245254105428179,0,0,0,0.0013901028199489,0.000716216233150294
k141_5993378_1,GH103,5927460_1,k141_5993378,108,914,-,807,0,0.000455204518946794,0.00141815279555884,0.00110191731267178,0.00152543482965191,0.0015111011223462,0.000763268040095108,0.000398914534180332,0.000657835533152395,0.00101019163128038,0.00211727350113762,0.000365915024299669,0.000883681759425893,0.000613476071894604,0.00221254903252005
k141_6009800_1,GH3,5943839_1,k141_6009800,2,2002,-,2001,0,0.00128508262245399,0.000817055262380229,0.000814735964066913,0.000461404013316752,0.000457068442928555,6.15649483614944e-05,0.00024132236063233,0.000397955978451262,0.000509260773640222,0.0011385238816712,0.000516505240446983,0.000427664875476279,8.24712960218133e-05,0.000396585500415055
k141_6011805_1,GH127,5945837_1,k141_6011805,1,2151,-,2151,0,0.000256171580746208,0.000228023372388122,6.89018496301041e-05,7.15380002050845e-05,0.000708657953122609,0.00022908686503273,0.000523818736305137,0,9.47494940078181e-05,0.000264782227710841,0.000480486743902563,0.00013261388746754,0.000153440319237237,0.000184464803889011
k141_6014107_2,GH0,5948136_2,k141_6014107,1285,4509,+,3225,0,0.000227813982505465,0,0.0002757355880081,0.000381713459698944,0.000425392536883739,0.000229193417062977,0.000249553510917464,0.000164611868295809,0,0.000588678627189684,0.000320473484072686,0.000530702273381727,0.00071638787186204,0.00012303373431481
k141_601565_10,GH23,600144_10,k141_601565,8126,9586,+,1461,0,0.000125718701844648,0.000447618776186951,0.000405771056959217,0.00052661957029821,0.000208668481473885,0.000337279840304861,0.000110172494552884,0.00109008886089114,0.00041849314499141,0.000519777843309166,0.000606352001252223,0.000683356366734684,0.000451813999560981,0.000407375557664541
k141_6017198_4,GH3,5951221_4,k141_6017198,1869,4469,+,2601,0,0.000635553714169658,0.000754291847761401,0.000683773372799788,0.000118322367121213,0.000410236939645026,0.000189452459317724,0.000185653996011262,0.000408207055174151,0.000235070543957113,7.29907179041419e-05,0.000283826821039824,0.000109670308320907,0.000253787102406226,0.00038137619489164
k141_6022422_2,GH43_9,5956433_2,k141_6022422,1199,2848,-,1650,0,0.000222636391993977,0,0,0.000559557230695043,0.000184766455414149,0.000298645967688122,0.000487763680429588,0,0.000247037771649475,0.000460239653984662,0.000805345703481361,0.000345760572051731,0.00100015189902817,0.000240475026160765
k141_6024962_1,GH3,5958967_1,k141_6024962,274,4185,-,3912,0,0,0,0,0.000393349280268755,0.000623445094955719,0.000377887919237271,0.000288019964670846,0,0,0.000291179228939682,0.00052838802972107,0.000656255686984689,0.000464027529840525,0.000608564099946722
k141_6025821_1,GH31,5959822_1,k141_6025821,3,1613,+,1611,0,0.000456052199615224,0.00010148526257125,0.000275992325054663,9.55172181509229e-05,0.000283859079546877,0.000382344697924737,9.99143479464706e-05,0.000164765138191801,0,0.000353536047055257,0.000641543753031914,0.000531196409576682,0.000204872828478769,0.000123148290864452
k141_6028527_1,GH103,5962523_1,k141_6028527,3,1004,-,1002,0,0,0,0,0,0.000152128069577518,0.00012294557053029,0,0.000264906823979033,0.00101699681442523,0.000189469917433805,0.00014735200828834,0.000284683105731216,0.000658782687982628,0.00039599180954617
k141_6036014_15,CBM67|GH78,5969992_15,k141_6036014,13214,16567,+,3354,0,0.00175241525004204,0.0011211489069924,0.00128146346990944,0.000963459453567046,0.000818062570930267,0.00036729714272913,0.0011997764947955,0.000553982249072433,0.00048612083866623,0.000792451998139959,0.0010124849084714,0.00102058129496486,0.000442822173541096,0.000828111673272761
k141_6036953_1,GH5_13,5970928_1,k141_6036953,1,1005,-,1005,0,0.000548283651925466,0,0.000294941051849461,0,0.000303347911873976,0.000245157137654429,0.000320322416998536,0,0.000202792200607778,0.000188904335590719,0.000293824303094361,0.0001419166527078,0.000328408086248057,0.000197404872221524
k141_603767_2,GH103,602339_2,k141_603767,392,1213,+,822,0,0.000223448933570598,0.000397792598545702,0.000180301555418922,0,0,0.000299735916475305,0,0,0.00049587873871245,0,0.000538856614251519,0,0.000200760417688137,0
k141_605591_2,GH114,604160_2,k141_605591,839,1612,-,774,0,0,0,0,0.0001988090935932,0.00137858692508619,0.000318324190365246,0.000207961259097886,0,0,0,0.000190758026233742,0.000921358113509942,0.000426421352298833,0.000256320279822521
k141_6056515_3,GH23,5990451_3,k141_6056515,1476,3047,+,1572,0,0.000701049707614623,0.00052001513359505,0.000471399104816647,0,0.000290901384955483,0,0.000102393139021478,0.0005065584687538,0.00233365833905515,0.000483075972693824,0.000281768534933046,0.00045364578871291,0.00052488887830677,0.00037861048966151
k141_6062722_3,GH3,5996643_3,k141_6062722,1208,2338,+,1131,0,0.000162400551189241,0.000289111862073004,0,0.000544220118271041,0.000808659552873598,0.000326767802841778,0.000711591576223537,0,0,0.00033571858049279,0.000391635841657603,0,0.000145910754500131,0.000877064087456372
